Word,Count,Probability,Direction
ومشاركتهم في,1,1.0,2
لقوة الدفاع في,1,0.16666666666666666,3
والفئات المستثناة,1,1.0,2
وقد جاءت,3,0.027522935779816515,2
الاستعمال من,1,1.0,2
وتحسين الشبكة,1,0.16666666666666666,2
التيارات,1,0.0,1
والأثواب المطرزة بالصرمة,1,1.0,3
الدولة وقال القدومي,1,0.03225806451612903,3
الذاتي,1,0.0,1
البرجين مما,1,0.3333333333333333,2
اجابة مباشرة,1,1.0,2
وانضباطية فلماذا تكون,1,0.5,3
وتجاوزا للاتفاقيات الدولية,1,1.0,3
نسخة من,2,0.6666666666666666,2
هو ان الاتحاد,1,0.011235955056179775,3
للترويج والعمل,1,0.5,2
مجموعة اتش في,1,0.045454545454545456,3
جديد وجعله متناغما,1,0.1,3
لوائح دعوى,1,1.0,2
الأكبر في الميزانية,1,1.0,3
رقم لسنة,1,0.25,2
من خلال اثارة,1,8.163265306122449E-4,3
وقع هو,1,0.125,2
بمحافظة الأنبار,2,0.4,2
دعم المواثيق,1,0.07692307692307693,2
ووجودا مخطط,1,1.0,2
الصدد فإن,1,0.16666666666666666,2
خلال حفل,1,0.0078125,2
أن يرفض,1,0.0045662100456621,2
تعاني القرية مجددا,1,0.5,3
المديرون,1,0.0,1
عدا النائب,1,0.25,2
عنان غاية التقدير,1,0.07142857142857142,3
نزاهته وحكمته وقد,1,1.0,3
بكتابة,1,0.0,1
وليست بديلة,1,1.0,2
الخبرة الديمقراطية,1,0.25,2
يحضرون من حق,1,1.0,3
كما تبنت الحكومة,1,0.007352941176470588,3
جديدة على,2,0.1,2
يستطيع الموظف فيها,1,0.3333333333333333,3
انني استغرب,1,0.3333333333333333,2
ونسبة المكافأة,1,1.0,2
تنطلي على الشارع,1,1.0,3
الاثنين القادم,1,0.09090909090909091,2
المحتلون من جرائم,1,1.0,3
الاستشارية,2,0.0,1
سبتمبر وتساءل,1,0.14285714285714285,2
مشددا على ان,1,1.0,3
الناتج,4,0.0,1
المنتج,4,0.0,1
اذا لم تدخل,1,0.05263157894736842,3
وحدها بوضعها ولماذا,1,0.5,3
بالمظلومية,1,0.0,1
أقيم في فندق,1,0.25,3
الفلوجة ان,2,0.07142857142857142,2
المتحدة وعدد من,1,0.02,3
نواحي متفرقة,1,1.0,2
يناير ورفع الحواجز,1,0.1,3
في المحافظة وتضمنت,1,6.455777921239509E-4,3
ولا قانونا,1,0.02,2
عقبة امام,1,0.5,2
الدستور والقانون وهذه,1,0.16666666666666666,3
العالم الاسلامي,2,0.0392156862745098,2
واعتدت على أصحابها,1,1.0,3
أن شركة,1,0.0045662100456621,2
عند طلبة,1,0.03571428571428571,2
تواجد داخله,1,1.0,2
المرأة المستثمرة وسيدة,1,0.023809523809523808,3
وقعت فيها,1,0.3333333333333333,2
المنطق,2,0.0,1
وكبيرة العدد والتي,1,1.0,3
اقرب من,1,1.0,2
مع الاحتفاظ بالطاقة,1,0.005747126436781609,3
أو وقف,1,0.00641025641025641,2
الجمالي المعماري,1,1.0,2
لهم اطلاقا,1,0.04,2
مسألة تحقيق,1,0.125,2
الأساسية لتسهيل,1,0.08333333333333333,2
تتحرك ماعدا,1,0.5,2
لأنها الوزارة ذات,1,0.16666666666666666,3
في الساحة العربية,2,1.0,3
الفاكهة الطازجة المقدمة,1,1.0,3
من أشكال,1,8.163265306122449E-4,2
باسم الوزارة,1,0.14285714285714285,2
ومطبعة,1,0.0,1
عريقات لاذاعة,1,0.3333333333333333,2
حيث يشترط,1,0.00980392156862745,2
مهزومتين,1,0.0,1
التوجه الحالي,1,0.25,2
تكن في مصلحة,1,0.3333333333333333,3
والمهندسين,2,0.0,1
توفير سكن ملائم,1,0.1111111111111111,3
مصرف السلام,6,0.75,2
المنظم,1,0.0,1
الجودر بأن,2,0.3333333333333333,2
يقول اذا,2,0.14285714285714285,2
سبيل المثال ان,2,0.18181818181818182,3
النشاط البدني والطاقة,1,0.09090909090909091,3
الاجتماعية التي ترصد,1,0.05263157894736842,3
المجتمع المدني وغيرها,1,0.022222222222222223,3
وجدة وذكرت مصادر,1,0.5,3
المجلس وبعدها دخل,1,0.005050505050505051,3
الاشارة إلى أن,1,0.5,3
الأهداف المنشودة,1,0.2,2
الانتخابات كمرشح مستقل,1,0.07142857142857142,3
وجه إلى,1,0.14285714285714285,2
ليقول,1,0.0,1
المساكن فهناك,1,0.2,2
مجالات دعم المرأة,1,0.25,3
عاما ويوفر,1,0.07692307692307693,2
أمام منزلها في,2,1.0,3
المخالفات المسلكية واطلاعه,1,0.07692307692307693,3
هذه القيود مع,1,0.00558659217877095,3
بالخدمات,1,0.0,1
وراءك يا ظهراني,1,1.0,3
ننتبه,1,0.0,1
التي يعانيها,1,0.003472222222222222,2
في حين احبط,1,6.455777921239509E-4,3
يتناول,2,0.0,1
في ايراد,1,6.455777921239509E-4,2
الذي أحرزته,1,0.005813953488372093,2
المنصف,1,0.0,1
الموظف ان يتأهل,1,0.0625,3
سنوات ذات أداء,1,0.09090909090909091,3
وأمام دور القضاء,1,1.0,3
بيت ساحور,1,0.1111111111111111,2
هذه الاتصالات,1,0.00558659217877095,2
بغداد التي,2,0.2,2
الاستهلاك العالمي كما,1,0.3333333333333333,3
حالية,1,0.0,1
الاجتماعية إلى أبعد,1,0.05263157894736842,3
محل لاسترساله في,1,0.5,3
سلم الإجراءات التصاعدية,1,1.0,3
وليس أكثر,1,0.05,2
الطلب على الشريحة,1,0.09090909090909091,3
علاقة متينة,1,0.5,2
والعمل فهي,1,0.08333333333333333,2
مصادر أمنية,2,0.125,2
حاليا,12,0.0,1
مفهوم أساسي لقيام,1,0.2,3
كما ألقى,2,0.014705882352941176,2
ورقة بعنوان,3,0.21428571428571427,2
الاجتماعية والمؤسسة الوطنية,1,0.05263157894736842,3
رئيس المجلس وقال,1,0.008333333333333333,3
الدولار الأمريكي,1,1.0,2
التركمانية,6,0.0,1
الوسطى الأستاذ,1,0.125,2
عن هويته,2,0.008438818565400843,2
وشعوبها,2,0.0,1
ستزيد عن غيرنا,1,1.0,3
فخرو انه بخصوص,1,0.5,3
السنوية إلى,1,0.3333333333333333,2
دور المجلس على,1,0.047619047619047616,3
يجب أن يكون,2,0.2857142857142857,3
لم يتمكن,1,0.0196078431372549,2
الرابعة حول مشاكل,1,0.5,3
مع تأسيس,1,0.005747126436781609,2
الأسر المشردة التي,1,0.1111111111111111,3
زمنية ليست قصيرة,1,0.3333333333333333,3
إلى تعريف,2,0.008264462809917356,2
مؤكدا اهتمام القيادة,1,0.05263157894736842,3
خشبي,1,0.0,1
من اللائحة الداخلية,5,1.0,3
الدول الكبرى,1,0.023255813953488372,2
لعقود يقود,1,1.0,2
سندات محلية تصل,1,0.1,3
لا تنطلي,1,0.006329113924050633,2
الخدمة المدنية بتاريخ,1,0.027777777777777776,3
الكويت لا يزيد,1,0.25,3
الذين يحتاجون,1,0.024390243902439025,2
من الحدود,1,8.163265306122449E-4,2
البوعينين,3,0.0,1
لسنا,2,0.0,1
والمؤسسات الحكومية,2,0.15384615384615385,2
لسنة,1,0.0,1
ان كان يجب,1,0.002369668246445498,3
الناصر,7,0.0,1
شديدا من,1,1.0,2
ناصر الداغري من,1,0.5,3
الورقية وقد قامت,1,1.0,3
من اخوة الشهيد,1,8.163265306122449E-4,3
وأصحاب نفوذ أيضا,1,0.3333333333333333,3
العام لقوة,5,0.07042253521126761,2
مقررات التربية,1,1.0,2
البا كما,1,0.14285714285714285,2
الكميات الهائلة,1,1.0,2
والمواثيق الدولية,1,1.0,2
امام حركة,1,0.5,2
وليس بالنسب السابقة,1,0.05,3
التطاول والإساءة التي,1,0.3333333333333333,3
الفعلي,4,0.0,1
المدنية بمملكة البحرين,2,1.0,3
والعملات,1,0.0,1
أمام الله,1,0.037037037037037035,2
يستثمر فيه غير,1,1.0,3
وأمامنا,1,0.0,1
رسالة الجامعة ودورها,1,0.3333333333333333,3
ليبزيج في,1,1.0,2
تتطلب محاذير,1,0.3333333333333333,2
بشرط عدم,1,1.0,2
والبنك اللبناني الكندي,1,1.0,3
إلى ثلاثمائة,1,0.004132231404958678,2
لسلع,1,0.0,1
او فكره ويدافع,1,0.041666666666666664,3
سنة واحدة بحيث,1,0.14285714285714285,3
لأخرى للسياقة وتعيين,1,1.0,3
النقد الجديد في,1,0.07692307692307693,3
وبشكل منتظم,1,0.5,2
المحددة للحصة الدراسية,1,0.5,3
المطر لانتظار,1,0.5,2
الرأي في موضوع,1,0.06666666666666667,3
تام حيث,1,0.5,2
ممارستها والانغماس,1,1.0,2
الشرق الأوسط داعيا,1,0.03225806451612903,3
تشترط ان,1,1.0,2
الأخيرة بإحكام,1,0.09090909090909091,2
خامسا التنبؤ بالأوضاع,1,0.3333333333333333,3
ينجبون أكثر,1,1.0,2
العالمي مع استمرار,1,0.04,3
سندات في,1,0.1,2
عملية تحتاج إلى,1,0.047619047619047616,3
تقليل,1,0.0,1
المنزل,1,0.0,1
الخليجية حماية,1,0.06666666666666667,2
إقامة مستوطنات,1,0.1111111111111111,2
الصافرية,1,0.0,1
الصادقة لمراجعة,1,1.0,2
المؤتمر حضره رئيسا,1,0.02564102564102564,3
إقرارها والموافقة,1,0.5,2
لدى النواب,1,0.03225806451612903,2
واشتباكات وغير ذلك,1,1.0,3
ماهر في محافظة,1,1.0,3
غير المستقر,1,0.018518518518518517,2
وعلم النفس,1,0.5,2
تتعارض أهداف الجمعية,1,0.3333333333333333,3
والمواطنين ان يلعبوا,1,0.2,3
الاتفاق عليه بين,1,0.1111111111111111,3
الاخير,2,0.0,1
المؤسسات الحكومية,1,0.05,2
وحدة واستقلالية,1,0.09090909090909091,2
فلسطين معلومات,1,0.06666666666666667,2
للعوائل النازحة وقد,1,1.0,3
القانوني بالجمعية بإعداده,1,0.14285714285714285,3
تبيع,1,0.0,1
وسيلة,1,0.0,1
الجيدة من,1,0.5,2
على أهمية تضافر,1,0.001483679525222552,3
سنويا للبونس ان,1,0.16666666666666666,3
مملكة البحرين على,1,0.034482758620689655,3
للدعم لهذا البرنامج,1,0.5,3
الشامل والتردد فيه,1,0.5,3
للربح فقط,1,1.0,2
سابك تتحرى أيضا,1,0.1,3
على عزم القيادة,1,0.001483679525222552,3
وزير على,1,0.015151515151515152,2
مستوطنات جديدة,1,0.5,2
وتوضيحها على النحو,1,1.0,3
السادة النواب وتصريحاتهم,1,0.125,3
يتكون الاقتصاد الكلي,1,0.3333333333333333,3
العمليات أو توحيد,1,0.16666666666666666,3
في الوقت نفسه,3,0.2727272727272727,3
العربية ايران و,1,0.011363636363636364,3
بالوحدة,1,0.0,1
تبين,4,0.0,1
شاحنة مبردة اقتحمت,1,0.25,3
التجارب العملية في,1,0.2,3
خطة عمل إدارته,1,0.05555555555555555,3
أنواعها على استخدام,1,1.0,3
وعزل انفرادي وتعريض,1,1.0,3
في المملكة خاصة,1,6.455777921239509E-4,3
ومزودا لحلول,1,1.0,2
لشعب بلا,1,0.5,2
ودعم نضاله,1,0.16666666666666666,2
المجلس والتعقيب,1,0.005050505050505051,2
وسيقل,1,0.0,1
وفقا,16,0.0,1
للطاقة توقعاتها,1,0.16666666666666666,2
أو النظام الأساسي,1,0.00641025641025641,3
انحسار نسبة استهلاك,1,1.0,3
والكبير في ابراز,1,1.0,3
رضي الموسوي,2,0.6666666666666666,2
الوزراء الى,2,0.03125,2
التفاهم لأنه هو,1,0.5,3
عن كثب على,1,0.004219409282700422,3
الملك المفدى واخوه,1,0.02,3
جرائم,2,0.0,1
فعليا,1,0.0,1
الانتاجية في,1,0.1111111111111111,2
الكفيلة بتنفيذ,1,1.0,2
يمرون,1,0.0,1
الانتاج والتطوير,1,0.16666666666666666,2
فعلية,1,0.0,1
بسبب إغلاق,1,0.05555555555555555,2
وتلويث السواحل,1,1.0,2
الا بمشاركة,1,0.07142857142857142,2
رحى العولمة وتداعياتها,1,1.0,3
التعاون غياب مفهوم,1,0.020833333333333332,3
الاخوة,1,0.0,1
من إنجاز,1,8.163265306122449E-4,2
ان يكون هذا,1,0.002369668246445498,3
العراق واضاف,1,0.045454545454545456,2
وفي مختلف,2,0.031746031746031744,2
في المشاريع التي,1,6.455777921239509E-4,3
رئيس ديوان سمو,1,0.008333333333333333,3
مرة على جسر,1,0.08333333333333333,3
انها ضمن الأولويات,1,0.0625,3
دقائق,2,0.0,1
تبنى,1,0.0,1
فعليه,1,0.0,1
غير المستحق,1,0.018518518518518517,2
أعرب جلالة الملك,2,0.6666666666666666,3
تبني,1,0.0,1
الشرق الأوسط والأسواق,1,0.03225806451612903,3
جديدا من الكوارث,1,0.5,3
اضافت خطوط,1,1.0,2
تجميد,1,0.0,1
يلعبوا دورا ايجابيا,1,1.0,3
الانسانية لدى وصوله,2,1.0,3
تبوء,1,0.0,1
القانون في,2,0.1,2
الموضوع ويهم,1,0.043478260869565216,2
الاجتماع لجلسة,1,0.06666666666666667,2
يغلق المعبر الحدودي,1,1.0,3
امتحانات نهاية الفصل,1,0.5,3
كيلومترا,10,0.0,1
ليلقي,1,0.0,1
انه من,2,0.047619047619047616,2
عامة واستخدامها,1,0.125,2
بالفعل في دبي,1,0.2,3
من أجل رزقي,1,8.163265306122449E-4,3
تجنبا,1,0.0,1
اهمية,3,0.0,1
مبررة من,1,1.0,2
الدولية يؤدي,1,0.025,2
خلال مركز,1,0.0078125,2
سوزان مبارك حرم,1,0.3333333333333333,3
وخلال الاستراحة حاول,1,0.2,3
تبنت,1,0.0,1
عنصر هام لإقرار,1,0.5,3
الناصر حدوث تراجع,1,0.14285714285714285,3
مواطن موقف رئيس,1,0.3333333333333333,3
في هذا الوضع,1,6.455777921239509E-4,3
الكيان الصهيوني,3,0.75,2
للبيانات والمعلومات الاقتصادية,1,1.0,3
للحكومة رئيس,1,0.25,2
والسيد توفيق,1,0.07692307692307693,2
كشف عن,2,0.5,2
الإجمالي أربعة ملايين,1,1.0,3
ايراد الحقائق,1,1.0,2
توليه دول,1,1.0,2
انه لن,1,0.023809523809523808,2
انه لم,2,0.047619047619047616,2
تعرض لها,2,0.5,2
ألسنة,1,0.0,1
فئات لا,2,0.6666666666666666,2
الأحزاب الدينية,1,1.0,2
الأهلية بوصفها شريكا,1,0.09090909090909091,3
في البيوت القديمة,1,6.455777921239509E-4,3
والدولي وان,1,0.3333333333333333,2
صحفي عقده,1,0.1111111111111111,2
بضرورة اتخاذ,1,1.0,2
ماكينات الانترنت,1,1.0,2
حقوق وكرامة,1,0.058823529411764705,2
للكهرباء بعد,1,0.16666666666666666,2
أولا الاطار,1,0.07692307692307693,2
البهلوانية وفي,1,1.0,2
قطاع الخدمات المصرفية,1,0.047619047619047616,3
مؤقت حرية,1,0.5,2
غازات الكربون في,1,0.14285714285714285,3
انه لا,4,0.09523809523809523,2
من اخوة,1,8.163265306122449E-4,2
وهو العدد,1,0.05,2
يعرف الاستثناء مهما,1,0.3333333333333333,3
بمزرعة,1,0.0,1
مادة حيث,1,0.0625,2
أما عن,1,0.037037037037037035,2
لاكتشاف معرفة جديدة,1,1.0,3
استثماراتها,1,0.0,1
الهورايزون,1,0.0,1
يجب ادراكهما,1,0.023809523809523808,2
انه في,5,0.11904761904761904,2
في هذا الوطن,2,0.045454545454545456,3
دولة قطر الشقيقة,2,0.3333333333333333,3
حالة تحريف وقائع,1,0.03571428571428571,3
خلال الجلسة السادسة,1,0.0078125,3
بناء السفن,4,0.14285714285714285,2
كما اعتبر الشيخ,1,0.007352941176470588,3
احتياجاتهم ومطالبهم,1,1.0,2
م بيانا,1,0.047619047619047616,2
كوتفيس إعجابه بتطور,1,0.2,3
طفيفة عن ميزانية,1,1.0,3
انصار السنة,2,1.0,2
تبلغ,8,0.0,1
ان دول المنطقة,1,0.002369668246445498,3
الجديدة سرا,1,0.08333333333333333,2
طلبيات بناء السفن,2,1.0,3
النظام الذي,1,0.05263157894736842,2
كبيرين أحدهما في,1,0.5,3
وقال المهنا إنه,1,0.010526315789473684,3
يعاني من اضطرابات,1,1.0,3
ندوة مساء أمس,1,1.0,3
مواطنا مستهلكا للخدمة,1,0.5,3
إلى توفير الخدمات,1,0.004132231404958678,3
الضفة الغربيةمن,1,0.043478260869565216,2
إعطاء المخطط,1,1.0,2
